hyperparameter,loss_score,0.67std_percent_known,1std_percent_known,1.96std_percent_known,0.67std_percent_fit_rand,1std_percent_fit_rand,1.96std_percent_fit_rand,coeff_known_pull,coeff_known,coeff_GP_pull_rand,coeff_GP_rand,cpu_runtime,wall_runtime
[0.42890049 0.13840764],0.08399999999999996,0.4957865168539326,0.6853932584269663,0.9466292134831461,0.5941011235955056,0.7570224719101124,0.976123595505618,"[-0.1869374  -0.03453889 -0.36969282  2.10207775  1.13010047  2.24406009
 -0.79941513 -0.99582208 -0.30288068  1.06636099  0.17954318 -1.70757122]","[ 0.55573506  1.77870243  0.4258888   0.4264411   1.7006157   0.49729717
  0.12595626  1.7037217   0.46789247 -0.29810142  1.48793206  0.26352155]","[-0.48490535  0.1437167  -1.0688492   4.88271814  2.03796396  5.70081145
  0.23429036  0.27615389  0.83711185  2.14615608  0.29354583 -3.51427353]","[ 0.55577927  1.7791347   0.42588048  0.41523735  1.694773    0.48306243
  0.14899645  1.77575091  0.56304368 -0.30038027  1.48735134  0.26735243]",4.875315427999999,8.67516700644046
[0.11411897 0.35595811],0.09700000000000002,0.48807854137447404,0.6746143057503506,0.94109396914446,0.5343618513323983,0.7391304347826086,0.9859747545582047,"[-0.20306693  0.5597223   0.08941669  1.34678983 -0.20389823  1.34896563
 -1.97312569 -0.27305897 -2.26198949  0.39697939  0.47598245 -0.32603716]","[-0.97378911  1.49613315  0.6507629   0.87609203  1.68886667  0.7174188
  0.30695798  1.57501115  0.47573253 -0.09514497  1.70530965  0.58359156]","[-3.56331089  0.32569686  3.25897084 -4.42685892 -2.49069461 -4.65692351
 -8.55958223 -0.34130194 -9.80045845  1.38946884  1.43697744 -0.07986824]","[-0.99508869  1.49339113  0.66541451  0.77725189  1.67925058  0.63099636
  0.29680674  1.57803554  0.45823552 -0.09806328  1.64173767  0.64167598]",4.900844525000004,8.049035292118788
[0.15273777 0.35568702],0.07199999999999995,0.5144092219020173,0.7132564841498559,0.9639769452449568,0.484149855907781,0.7146974063400576,0.9654178674351584,"[-0.70434711 -1.50097109 -0.40401719 -0.78233137  0.53689451  0.68516966
 -1.92205198  1.68714865  1.85676496 -0.33436692 -1.07364278 -0.05936144]","[ 0.45577688  1.7455533   0.58798773 -0.51148725  1.45395308  0.46747024
 -0.67222458  1.67478373  0.43197907  0.14120431  1.646628    0.61843639]","[-2.53913143 -4.76000036 -1.68701432 -2.99855424  0.21551572  2.75589933
 -7.06195399  5.31245039  7.01196714 -6.98701465 -8.64565864 -4.33435016]","[ 0.45120756  1.7427934   0.58215197 -0.52925986  1.44630563  0.48373478
 -0.69830875  1.67896796  0.45077849  0.09782885  1.59071053  0.4163917 ]",3.762515006000001,5.31507783383131
[0.08724095 0.60545843],0.118,0.5258620689655172,0.6896551724137931,0.9468390804597702,0.6163793103448276,0.8017241379310345,0.9899425287356322,"[ 0.74621401  1.0233117  -0.95480225  1.32200216 -1.47143433  1.30788097
  2.06684046 -0.78727964 -2.44821394  1.29452557 -0.31530621 -1.59141714]","[-0.54440633  1.60245707  0.45392868  0.56584501  1.41618475  0.48904786
 -0.36829981  1.60968409  0.34108675 -0.63652722  1.6331928   0.43333959]","[  9.51505289   3.94983731 -10.04568042  17.60694832  -0.12726255
  21.6751615   26.72487059  -2.56797367 -28.2037594   13.80496439
   0.30615502 -14.6188906 ]","[-0.5434263   1.60289289  0.4537899   0.57961151  1.40006716  0.49592009
 -0.35916241  1.6125199   0.33095222 -0.62263944  1.63781092  0.4232588 ]",5.112412922000004,7.693665064871311
[0.21216627 0.29868669],0.08299999999999996,0.5121580547112462,0.6793313069908815,0.939209726443769,0.42249240121580545,0.648936170212766,0.9331306990881459,"[ 3.12193174  4.26558409 -3.27278867 -0.13858995  1.4062603  -0.45580226
  0.81376099 -2.22939189  0.7515083  -1.0708286  -0.26332646  1.16104735]","[-0.03069093  1.67907064  0.38774088  0.40707767  1.49844618  0.45019703
  0.83187821  1.53673166  0.47333904 -0.91986793  1.47758826  0.57593518]","[ 22.47178697  20.52299826 -25.34023896   0.31765627   3.04414421
  -0.62261443   1.66106496  -7.50302874   1.32541846  -2.80821754
  -1.32509076   3.13772357]","[-0.02497768  1.69234234  0.28735913  0.41300723  1.49706181  0.45528076
  0.82627709  1.53285227  0.46820389 -0.92644915  1.47117184  0.58072474]",4.456581442000001,6.5655725952237844
[0.35080647 0.17404141],0.07100000000000006,0.4657933042212518,0.6666666666666666,0.9461426491994177,0.5851528384279476,0.777292576419214,0.9767103347889374,"[-0.32989257 -0.02005036 -0.24726046 -0.32013387  0.07538212 -0.37112994
 -1.61109556  0.33084397 -1.28517797  0.40611436  0.5108739   0.32371533]","[0.22255281 1.67916023 0.64233478 0.38391109 1.58561355 0.44701825
 0.13957314 1.46298105 0.40292264 0.33863338 1.6894147  0.58972998]","[-0.67461367  1.20268108 -0.5459229  -0.14529504  0.91966747 -0.14539134
 -5.25745793  2.79590181 -4.45677914  0.16052597  1.66331406 -0.03769866]","[0.22397515 1.6928446  0.64479903 0.38876616 1.589379   0.45534172
 0.13619892 1.4882807  0.38967574 0.31354457 1.69152774 0.54589771]",4.904231331999995,8.187395242974162
[0.75061877 0.13176411],0.08399999999999996,0.4844804318488529,0.6707152496626181,0.9581646423751687,0.5087719298245614,0.6828609986504723,0.9635627530364372,"[ 0.27243898  0.09082261 -0.60215279 -0.21545148 -0.22117502 -0.30473708
 -1.48946229 -2.00176476 -1.63648437 -0.16572603  0.18776928  0.19545338]","[-0.7276352   1.73274385  0.46448014  0.06295961  1.74781742  0.51588643
  0.36470501  1.58739364  0.52081333 -0.34140475  1.63181598  0.61236828]","[-0.76639218  1.42054526 -0.45969325 -3.94869209 -2.57593932 -5.00049348
 -5.78876478 -8.28432253 -6.09907529 -2.43141015  1.32381422  2.4065606 ]","[-0.73236158  1.73440625  0.46725146  0.04947676  1.71512177  0.39883378
  0.35259621  1.57474241  0.50481073 -0.39853589  1.6521108   0.71198045]",4.656995113999983,7.73592722043395
[0.6699022  0.13142574],0.07999999999999996,0.47313432835820896,0.6671641791044776,0.9492537313432836,0.5119402985074627,0.6955223880597015,0.9716417910447761,"[ 0.17833468  0.32061498 -0.3649261  -2.70646452  0.16177176  1.41750476
 -0.79817133 -0.01251714 -1.23842454  0.03447148  0.84234854 -0.33111322]","[-0.02698573  1.68365983  0.58677565 -0.25379908  1.79998613  0.74999696
  0.71865259  1.40000013  0.4429653   0.41080451  1.57271588  0.4400009 ]","[-2.23513112  0.49579083  0.13878379 -6.7083322   0.23715556  5.92773277
 -2.96329245 -0.14928758 -5.55986206  1.16990889  0.83022719 -0.17574041]","[-0.03280453  1.79817876  0.74999995 -0.24916302  1.79999998  0.75
  0.71646814  1.4         0.43756272  0.42043593  1.56438841  0.44771329]",5.0500614160000055,7.542951537296176
[0.73319314 0.0912829 ],0.09099999999999997,0.5138686131386861,0.6744525547445256,0.9474452554744526,0.48613138686131385,0.6744525547445256,0.948905109489051,"[-0.16710007  1.34663208 -0.2501406  -1.81323088  0.42959349 -2.34997092
 -0.61334201 -0.66698277 -0.74781098 -0.6693898  -0.68485617  1.09568781]","[ 0.54497154  1.58077986  0.72653896  0.2106634   1.66180214  0.49440545
  0.6714458   1.72338109  0.63907789 -0.45659081  1.46195363  0.26736207]","[-1.19568853  4.50349463 -1.2672485  -7.84297532 -1.61528532 -9.28307652
 -0.91158437 -1.61170735 -1.01946059 -4.27495966 -2.43902018  6.28554291]","[ 0.53618265  1.58597622  0.71626577  0.19199777  1.63275437  0.44672937
  0.68463764  1.72123956  0.65862005 -0.46942332  1.45955679  0.27912146]",5.2360490899999945,7.131296335719526
[0.41267316 0.13080976],0.07600000000000007,0.480225988700565,0.6850282485875706,0.9279661016949152,0.4632768361581921,0.6129943502824858,0.9392655367231638,"[ 0.88886941 -2.69860173 -0.82894533 -0.2397108  -0.17672234  0.17916414
  1.45571271 -0.06086349  1.29264502  0.11805947  0.23990615  0.07948289]","[-0.83006157  1.657341    0.6844297  -0.70023809  1.7691392   0.57756285
  0.67070834  1.40004561  0.6250399   0.15315622  1.70614636  0.42979558]","[ 1.12416215 -6.51530221  0.61268045  0.30184184 -1.12361678 -1.37558496
  0.59155209  1.76486884  1.12758207  2.32118484  0.25546238  4.09507737]","[-0.8480592   1.65916041  0.7020163  -0.68897766  1.75543969  0.56674479
  0.63264932  1.43547787  0.59127941  0.18691127  1.79129367  0.52705238]",4.5789229300000045,7.198997911065817
[0.14065063 0.345809  ],0.09000000000000001,0.5121255349500713,0.7018544935805991,0.9572039942938659,0.5263908701854494,0.7075606276747504,0.9572039942938659,"[-0.49483159  0.20004115  0.15164633  0.7930208  -0.77083206  0.58471147
  0.31727789 -0.03005588  0.51146319  1.04401309  2.28792091 -0.96841411]","[-0.2703392   1.79331119  0.74229888  0.04655934  1.40417812  0.42849755
 -0.1051327   1.40652856  0.34833197 -0.18129892  1.573299    0.25557442]","[-9.57631493  4.43840687  5.46108471  1.9465839  -0.85152736  1.5463725
  0.54728228 -0.25057153  3.67022087  2.4926927   5.69936663 -1.95673025]","[-0.2723462   1.79935104  0.7492818   0.05058877  1.40720543  0.47943836
 -0.10806468  1.40010821  0.37153312 -0.18215592  1.57013628  0.25893531]",4.9237440409999635,8.920256270095706
[0.17040388 0.319737  ],0.14200000000000002,0.4781997187060478,0.6610407876230661,0.9409282700421941,0.5527426160337553,0.7355836849507735,0.9549929676511955,"[ 0.01589545 -0.55989091  0.04568949 -4.90876625 -1.01361836 -4.5495554
 -6.88594405  0.58639563  6.64763568 -6.29549594 -0.80452495 -6.33711187]","[ 0.27051566  1.76098193  0.74998638  0.2591475   1.58889965  0.58709477
 -0.54141281  1.68502658  0.60167679  0.81789007  1.57461467  0.48694715]","[-2.2919089  -4.29749665 -1.75017691  0.46700851 -1.33622636  0.52893359
 -3.96376001  2.92935418  4.17621637 -2.03935761 -1.101467   -2.42805349]","[ 0.24439935  1.71315731  0.68002139  0.30484883  1.58868669  0.70136792
 -0.57385295  1.71427121  0.63470174  0.83613884  1.57690606  0.49645662]",5.315354403000015,8.344393225386739
[0.06125696 0.65482226],0.101,0.47536617842876167,0.6737683089214381,0.9374167776298269,0.5286284953395473,0.7470039946737683,0.9560585885486018,"[ 1.49618852 -1.17169923  1.34690613  0.42905372 -0.43975266 -0.13392104
 -1.58640895  1.41656805  0.74614507 -0.64903585  0.91897479 -0.97243293]","[ 0.94166487  1.60352313  0.51509779  0.21265576  1.72517203  0.30160677
 -0.78036767  1.63097321  0.74439917  0.06403732  1.44363045  0.29197594]","[  5.41622438  -8.47053617   4.44658884  -2.80022817  -0.72514063
  -9.37322431 -53.59692264   6.47481141  50.10751065  -2.05622518
   6.59053741  -0.25311394]","[ 0.93202262  1.60150799  0.50957237  0.20579435  1.71905697  0.29257817
 -0.78424438  1.63340148  0.74871229  0.05538597  1.47090982  0.25192766]",5.344924085000002,7.702163935638964
[0.31666069 0.23798534],0.07100000000000006,0.5253521126760563,0.7,0.9450704225352112,0.6183098591549295,0.8,0.9746478873239437,"[ 0.06318287 -0.57151192 -0.44345247  0.97320193  0.19020013 -0.67194915
 -0.61578887  0.05216665  0.50629048  0.79389858 -0.08383826  0.75001363]","[-0.40095481  1.49736716  0.27529247 -0.01280233  1.68668046  0.33625809
 -0.15217067  1.79972843  0.67922835  0.5957052   1.71998114  0.61262273]","[ 2.77356201 -1.48327323 -3.30137447  6.41501583  0.39466295 -3.76553237
 -0.60690264 -0.99701759  1.17334101  2.36483635  0.47218579  2.00795887]","[-0.39878963  1.49752765  0.27391138 -0.01047151  1.64939904  0.27310198
 -0.146784    1.72582889  0.67964013  0.58330182  1.72921807  0.5936131 ]",4.857252871000014,7.4910804107785225
[0.11637607 0.34284531],0.09099999999999997,0.4676056338028169,0.6563380281690141,0.9366197183098591,0.5225352112676056,0.7028169014084507,0.9619718309859155,"[-0.12524075 -0.48049318 -1.26891968 -0.16566359  0.19901355 -0.07689578
  2.60708946  0.07204523 -0.81324982 -2.31642006 -0.34374538  0.2522552 ]","[ 0.38494806  1.71517225  0.31437341  0.44680997  1.71634944  0.51029919
 -0.00443563  1.51332019  0.25000004 -0.22948713  1.51197601  0.74999975]","[ -0.84636833  -1.81774021  -3.79000187   0.38901674   0.24757744
   0.83628351   4.82782432  -0.33903895 -12.69461658  -6.6048014
  -0.51686958   2.5946815 ]","[ 0.38429935  1.71470392  0.31368805  0.4540601   1.71492801  0.52248816
 -0.00644165  1.41024349  0.25000003 -0.23129759  1.5267948   0.74999975]",5.3784099690000176,7.771681929938495
[0.15416196 0.27328808],0.09599999999999997,0.4872944693572496,0.6741405082212257,0.953662182361734,0.5874439461883408,0.7847533632286996,0.976083707025411,"[-0.45188301 -0.61357288  0.94613722  1.87879205 -1.62660016 -2.15552673
 -1.06582716 -0.5802973   1.05194155  0.92728675 -1.50883442 -1.3752322 ]","[-0.27277839  1.50663651  0.40424433 -0.52569361  1.71540682  0.55499575
 -0.18622019  1.57866613  0.52738343 -0.4990581   1.75172549  0.27509688]","[-1.3524039  -1.08878548  2.40508059  4.52484087 -2.40213877 -5.20878514
 -2.42076531 -0.8938524   2.37204955  1.89602144 -1.8471546  -2.98340886]","[-0.27383064  1.50767629  0.40559288 -0.5132431   1.72389721  0.54103858
 -0.19146278  1.58679113  0.54145754 -0.5001164   1.75624416  0.27590348]",5.138010493000024,8.00764190312475
[0.32674263 0.21759162],0.10299999999999998,0.4912751677852349,0.6845637583892618,0.9476510067114094,0.5597315436241611,0.7530201342281879,0.9583892617449664,"[ 1.5100458  -0.25132927  0.67646244 -0.75527353  0.98758877  0.61264035
 -0.34266516 -1.46506559 -0.38456465 -1.52123964  1.17590907  1.1413418 ]","[ 0.23619282  1.70432458  0.25539908 -0.27514359  1.67430016  0.56346132
  0.19627805  1.7461508   0.37138228 -0.41947797  1.73143775  0.48491908]","[ 4.09830781  0.61613092  2.00868373 -2.67953523  3.49155031  2.19270154
  0.1876206  -0.27729562 -0.5316608  -4.52694933  3.93471528  3.47554101]","[ 0.23604256  1.70548879  0.25542002 -0.29792231  1.70219377  0.60084094
  0.20243082  1.77876905  0.3772591  -0.43305946  1.74299719  0.49553635]",5.298436390000006,7.888411805033684
[0.1193095  0.45594062],0.07400000000000007,0.47,0.66375,0.95625,0.48375,0.68875,0.94375,"[ 0.70529812  0.33381439  0.48735944 -1.17900451  1.08859395 -1.30252714
  0.92742193 -0.95220709  0.7473282  -0.81091246 -0.05156701  0.44534338]","[ 0.13145148  1.69576127  0.25314085  0.04352735  1.8         0.29626115
  0.96773388  1.44697176  0.41461394 -0.24569615  1.55588523  0.73185035]","[  0.40880528   1.80180822  -0.05432781  -1.17753518   4.45412036
  -1.77719764   3.78896355  -3.10964384   3.91003376 -21.67956428
   1.47283312   4.22718285]","[ 0.13030503  1.69696204  0.25061383  0.04746472  1.8         0.3227484
  0.97711233  1.44601583  0.42105114 -0.25048658  1.61797375  0.74999963]",4.36389383300002,7.708810494281352
[0.05791832 0.68359264],0.14200000000000002,0.5308823529411765,0.6897058823529412,0.9529411764705882,0.5529411764705883,0.7308823529411764,0.9911764705882353,"[-0.43248212  0.20538355  0.34548583 -1.67707145  2.04184895 -1.86651167
  0.56466354 -1.89774597 -0.36785355 -1.5981027   0.84870324 -1.72393939]","[-0.14736979  1.79999991  0.5918637   0.39810355  1.56355594  0.43172755
 -0.23923872  1.77001044  0.27972665  0.2231421   1.50986346  0.4846104 ]","[-0.79774576  0.41519261  0.65125405 -2.97396665  3.96176915 -3.36743452
  2.1036604  -4.16231812 -2.08781086 -4.46940404  2.07132197 -4.60413441]","[-0.14711245  1.79999977  0.59118673  0.39474013  1.56450247  0.4267374
 -0.23432624  1.7679996   0.27177568  0.20554795  1.50977033  0.44408705]",4.802396833999978,8.447652743197978
[0.26937177 0.1642202 ],0.11299999999999999,0.45539906103286387,0.6588419405320813,0.945226917057903,0.5289514866979655,0.7183098591549296,0.9812206572769953,"[ 0.92932128  0.15026467  0.45711684  0.33799096  0.13085812  0.34680983
 -0.36764813 -0.48022867 -0.30145524  1.13227835 -0.01064238  1.15176626]","[0.24643129 1.58475672 0.30800037 0.1346472  1.50413252 0.59521882
 0.07163755 1.64462352 0.62085054 0.53937733 1.56978045 0.36239275]","[ 3.53525304 -1.10306019  3.18133007  1.13976803 -0.06908321  0.4657115
 -2.33307465 -2.23920838  0.0088248   3.1764354   0.43678471  3.16723735]","[0.24806843 1.58263104 0.31191501 0.15920709 1.48649016 0.70290499
 0.08516239 1.5301528  0.74999176 0.54410531 1.57154163 0.36554912]",5.561149083000032,8.262080985121429
[0.25985428 0.18892734],0.09999999999999998,0.5013888888888889,0.6958333333333333,0.9569444444444445,0.5222222222222223,0.7083333333333334,0.9625,"[-0.65745649  0.65221076 -1.25013405 -0.71901895 -0.92473121  0.54636692
 -0.67506867  0.31162587 -0.70454262 -0.78896149  1.92855136 -0.2909581 ]","[ 0.29585906  1.65304809  0.40654783 -0.50832417  1.42958878  0.36203007
  0.2142439   1.75138923  0.43545025  0.28824196  1.47835507  0.32210822]","[-0.89638966  0.92863196 -2.6315714  -0.98930065 -1.97693136  0.19353815
 -0.36002946  1.19186564 -0.31738363 -2.78643778  6.64319775 -0.73826912]","[ 0.29747439  1.65144829  0.40873087 -0.5044436   1.43086592  0.35727741
  0.22510915  1.76046369  0.46318665  0.2838804   1.48698737  0.32219475]",4.1451586029999135,8.481742839328945
[0.35010277 0.19050416],0.07900000000000001,0.5162790697674419,0.703875968992248,0.9441860465116279,0.4790697674418605,0.7054263565891473,0.9286821705426357,"[-0.17905922 -0.39086182 -0.42834295 -0.44403324  0.73797358  0.0220577
  3.20003441 -0.52905898 -3.70108226  2.14502842  2.69820457 -1.78820147]","[ 0.76897655  1.70813499  0.40618709 -0.35461282  1.76369061  0.74871579
 -0.12943674  1.68880412  0.43410766 -0.27337881  1.61012318  0.54100584]","[ 1.62135202e+03 -1.04812528e+02  1.30106153e+03 -2.55418476e+01
 -5.31595313e-02 -6.76838277e+00 -2.91249621e+02  1.35579237e+01
 -1.33313660e+02  4.96233292e+01  1.26733877e+01 -4.06103993e+01]","[ 0.97178287  1.68217492  0.60225193 -0.50376924  1.71448238  0.73563045
 -0.33135893  1.73022245  0.56187305 -0.21097873  1.63153762  0.39907824]",5.691290513000013,8.30052452441305
[0.15236584 0.55851833],0.14200000000000002,0.504885993485342,0.7084690553745928,0.9641693811074918,0.5781758957654723,0.8013029315960912,0.9837133550488599,"[-2.35516336 -1.25306792  2.39005059  0.3529307  -0.0782123  -0.26396754
  3.75854047 -0.25922386  0.13221883 -1.04189658  1.04240787 -1.07212759]","[-0.40463606  1.47041578  0.33483936 -0.09061326  1.65016049  0.58739793
  0.33365798  1.40000124  0.74994729  0.31244394  1.46267954  0.52455059]","[-5.15254641 -1.94027801  6.33302386 -0.13782007 -1.09000328  0.02263448
  9.94970857 -2.30639195  0.88341683 -1.74566923  1.82709142 -1.6601824 ]","[-0.40238513  1.47193843  0.33338413 -0.11132497  1.59414025  0.69939978
  0.33363996  1.41238599  0.74998381  0.32421614  1.45406232  0.55384292]",5.29700952799999,8.234468912705779
[0.71095934 0.08988306],0.119,0.4787234042553192,0.6671732522796353,0.9437689969604863,0.5501519756838906,0.7386018237082067,0.9650455927051672,"[ 0.73512706 -0.28024399  1.31002255 -0.1585201  -1.37121601  0.10162066
 -1.23140552  0.67981587 -0.08089601  0.75006647 -2.38567154 -1.17496799]","[ 0.23353445  1.67194863  0.32084607 -0.33405386  1.55324927  0.45631426
  0.02071067  1.50905839  0.26592919 -0.15747585  1.4         0.51967469]","[  4.73320664   0.12935342   5.81949255   1.07232517  -2.40040916
  -0.78840027  -5.62189075   3.08379642  -1.66523878   1.81143244
 -10.22070036  -2.00264435]","[ 0.237701    1.67336697  0.32667688 -0.32396018  1.56012874  0.44488742
  0.02192633  1.52879136  0.25000007 -0.15610855  1.40000001  0.54233508]",4.431824170000027,7.277143269777298
[0.1599167  0.24186798],0.08499999999999996,0.5106382978723404,0.675177304964539,0.9347517730496454,0.5219858156028369,0.7418439716312056,0.9645390070921985,"[-0.3375029  -0.98892373 -0.64316621  0.28706789  0.39054833 -0.50504727
  0.3789254   0.48838251 -0.73928149 -0.06205369 -0.6410137   0.53894998]","[ 0.16815977  1.71512057  0.36427421 -0.25245887  1.63505847  0.65805355
 -0.1226228   1.60718797  0.41797348  0.52942246  1.6296954   0.26396448]","[-1.7393478  -3.12220273 -2.86503183  0.39404464  0.76001193 -0.69830976
 -0.21604876  2.16680759 -0.09263146  0.76321081 -1.7391266   2.2491261 ]","[ 0.16594596  1.71224369  0.35711271 -0.25623754  1.6333926   0.66951164
 -0.13276848  1.63692966  0.47187851  0.53307772  1.62954068  0.26657491]",5.9014144000000215,9.031478799879551
[0.5215016  0.11671099],0.14200000000000002,0.4772727272727273,0.6537433155080213,0.9385026737967914,0.4625668449197861,0.6350267379679144,0.9518716577540107,"[ -1.11403411   0.77078396   0.92969997  -1.6642197   -0.43609699
  -1.22137295  -1.05529541   1.33386507   0.88491663  -5.71590129
  -1.76784906 -16.24601746]","[-0.47757995  1.74729535  0.63595134  0.2998725   1.58430886  0.37984837
 -0.29636206  1.53369703  0.36978936  0.01607461  1.63500689  0.25000002]","[  -2.26365762    2.14171414    1.77109344   -2.98652354   -2.99531863
   -2.35052366   -1.57960763    4.67302007    1.46464441  -16.03176431
   -5.01351604 -132.85859635]","[-0.47261424  1.74754241  0.62813553  0.30329671  1.57809029  0.38376841
 -0.29115642  1.53817449  0.36306316  0.01857813  1.6449316   0.25      ]",5.428700065999919,8.639821994118392
[0.15748401 0.33154095],0.07899999999999999,0.5053272450532724,0.6971080669710806,0.954337899543379,0.4992389649923896,0.7123287671232876,0.939117199391172,"[-1.16995671 -0.11307018  0.89805757  0.12341184  1.00465003  0.10563923
  1.18150341 -1.99447427 -7.39885924 -4.58267772 -0.58435361  0.43824205]","[-0.65663988  1.44632085  0.38289745  0.11253423  1.68345438  0.50174838
 -0.00607632  1.4         0.25       -0.19937324  1.56617612  0.74999996]","[ -1.98053838   1.71707677   2.1490412    1.04913848   2.15345148
   0.91137495   2.47718776  -0.18903868   0.15925335 -11.4940572
  -0.60933002   6.75962481]","[-0.65409699  1.44836829  0.38239773  0.11975033  1.68258537  0.53171344
 -0.00216688  1.44818527  0.74876498 -0.19648502  1.61141836  0.74988809]",5.3313752309999245,8.278937838971615
[0.07120706 0.64412259],0.11100000000000002,0.4554183813443073,0.6502057613168725,0.9478737997256516,0.5541838134430727,0.7379972565157751,0.9780521262002744,"[ 1.12383956 -1.21371293 -1.44045653 -0.34699506  0.02169729 -0.52682756
  0.90546916 -0.91693159  1.0764851   0.40378237 -0.33877767  0.26098138]","[-0.42208516  1.78384571  0.4105112   0.12035779  1.79994799  0.57970339
  0.5015868   1.61615955  0.37730411  0.43415022  1.61281089  0.3121333 ]","[ 5.16072767 -5.18804028 -6.13922802 -1.85800648 -0.99690606 -1.96160104
  3.01407385 -1.7217517   3.84219413 -0.28014376 -1.10403951 -0.08969712]","[-0.41403554  1.77730299  0.40180527  0.10245308  1.74522057  0.50053524
  0.50864481  1.61724342  0.38642243  0.42863296  1.61203023  0.30939903]",4.786831682999946,7.956007573753595
[0.05528314 0.672523  ],0.08999999999999997,0.47384615384615386,0.6615384615384615,0.9584615384615385,0.5953846153846154,0.8,0.9830769230769231,"[ 1.13315308 -0.56274096  0.8363832   0.48167971  0.90701206  0.50475011
  0.3846906  -0.71125905 -0.20727525  0.46221257 -0.11314684 -1.19244712]","[ 0.35144805  1.60081345  0.4428038   0.36951455  1.67971941  0.62662285
 -0.27223642  1.65977449  0.26364929 -0.22144916  1.60248391  0.36201809]","[ 2.38408961 -2.74771317  2.12485932 -5.32896488  1.06345464 -4.75146971
  1.01236661 -0.529703   -0.32049161 -1.56783456  0.66084559 -0.37048535]","[ 0.35984678  1.59419731  0.45543047  0.29236485  1.65933646  0.49042642
 -0.26378698  1.66182981  0.25139443 -0.24296754  1.6140545   0.39956294]",5.340720260000012,8.771038289181888
[0.02403007 0.82122842],0.14200000000000002,0.5409356725146199,0.6988304093567251,0.945906432748538,0.8757309941520468,0.9254385964912281,0.9956140350877193,"[-1.01964285  2.58044364 -0.5062621   0.45035565 -0.69702428  0.3397079
 -0.22691414  0.4267403  -0.21518518  0.18486723 -0.20555561  0.51113092]","[0.08359216 1.52876913 0.41842036 0.45470906 1.56004622 0.38860099
 0.27894895 1.43740125 0.57895384 0.0342251  1.4        0.52562585]","[-1.25985645  3.06695391 -0.67583934  1.57909214 -0.5623159   1.60432133
 -0.38468369  0.71573994 -0.29505275  2.43749169 -0.16962681  0.88023188]","[0.08307007 1.53264198 0.41557301 0.46553672 1.56168708 0.39970597
 0.27441809 1.44925305 0.57540922 0.05507368 1.4000001  0.74995918]",5.5172229649999736,8.285365316085517
[0.08585499 0.58426518],0.07599999999999996,0.5007299270072992,0.6788321167883211,0.9503649635036496,0.5036496350364964,0.7021897810218978,0.9357664233576642,"[ 1.90034007 -0.55245675  1.46463541  0.71052645 -1.70376903 -0.18779226
  0.83131283  0.35147119 -0.82856366  0.81075629 -0.7349989  -0.75735614]","[ 0.62578388  1.57648349  0.47076398 -0.19870863  1.72293999  0.40998529
 -0.28103154  1.46271726  0.52264435 -0.6646424   1.52420254  0.56794198]","[ 4.13648506  0.86214996  3.2630985   3.29982685 -5.71676215 -1.21906874
  5.4807363   3.01326472 -5.51953011  1.05555338 -3.42318327 -0.72460431]","[ 0.62542877  1.57954245  0.47049258 -0.18714354  1.70405271  0.3966999
 -0.25072709  1.48549833  0.45896432 -0.6805827   1.50366653  0.58961837]",3.503236620999928,4.799384611658752
[0.11664091 0.36872214],0.14200000000000002,0.5072083879423329,0.7011795543905636,0.9554390563564875,0.5163826998689384,0.6946264744429882,0.9554390563564875,"[-0.29605887  0.27827239 -0.42748239  0.48231851 -0.58936243  0.50914293
  0.01030813 -0.9342781   0.15524022 -0.05122919 -0.3510231  -0.40897791]","[0.70660442 1.52132879 0.53090923 0.37586306 1.67397426 0.66376918
 0.27053896 1.71924731 0.61501381 0.6479754  1.6079582  0.51102371]","[ -50.20427201   -4.4718314   -64.32585416  -87.20393178   -0.65392508
   -0.88488493  -36.60376985    5.71271516   78.01104468 -187.95582756
   -5.04047713  -20.7885189 ]","[ 0.53409434  1.43002365  0.40173316  0.22674541  1.59162898  0.60038547
 -0.45197374  1.7851331   0.70952044  0.28609362  1.56248437  0.41386016]",5.446797929000013,8.629995836876333
[0.19826045 0.24027604],0.09500000000000003,0.4895833333333333,0.6904761904761905,0.9404761904761905,0.4851190476190476,0.6964285714285714,0.9553571428571429,"[-1.06617442  0.37833432  0.75431208  1.93602904 -3.44563575 -2.27058347
 -0.30837016  0.28841117  0.44753289  0.87980616  1.80962065  0.81981628]","[-0.12349154  1.6271      0.6855849  -0.40912611  1.63154761  0.36114455
 -0.89918433  1.54611014  0.48651125  0.84883439  1.77851351  0.5635463 ]","[-11.82571122   0.52663927   3.1977082    6.749291    -9.94698642
  -7.8193208   -1.3058943    2.22690435   1.91212405   2.9527313
   4.34163524   2.98704234]","[-0.13266193  1.62016686  0.74880481 -0.40068906  1.62808772  0.35077521
 -0.90410695  1.55070478  0.4908623   0.88948621  1.79100153  0.59330807]",5.382643639999969,8.15248544421047
