hyperparameter,loss_score,0.67std_percent_known,1std_percent_known,1.96std_percent_known,0.67std_percent_fit_rand,1std_percent_fit_rand,1.96std_percent_fit_rand,coeff_known_pull,coeff_known,coeff_GP_pull_rand,coeff_GP_rand,cpu_runtime,wall_runtime
[0.41060032 0.43200131],0.482,0.5383435582822086,0.696319018404908,0.9585889570552147,0.4386503067484663,0.6411042944785276,0.9555214723926381,"[ 2.33174839 -0.01136282 -2.33559284  0.98847448  0.30681426  0.44074277
  0.98684766 -0.59327653 -5.70600915  0.35793257 -1.04894858  0.09404962]","[-0.35100469  1.55231787  0.34798397  0.21293634  1.5701995   0.3420966
  0.00824211  1.42706573  0.25000003  0.32572706  1.51357282  0.60454506]","[ 10.87803324   1.94114722 -11.4899726    4.33867721  -0.26362865
   2.61210061   4.42580339 -11.39412064 -65.82150256   0.98071911
  -4.70423734  -0.1184527 ]","[-0.34975689  1.55364739  0.34641306  0.21694658  1.56557699  0.3496535
  0.00855673  1.40000001  0.25000001  0.3177157   1.50090454  0.58643257]",22.646415517999912,35.69384294003248
[0.32630357 0.43241521],0.482,0.5029154518950437,0.673469387755102,0.9446064139941691,0.4839650145772595,0.6647230320699709,0.9475218658892128,"[-0.77389631  0.7884781  -0.48202674 -1.03256755  0.19059731  0.83624499
 -0.61538721 -2.06640609 10.24493725 -0.09771582  0.24634965  0.22296712]","[ 0.0067343   1.77441007  0.30338042 -0.26063407  1.52633403  0.36372736
 -0.99999991  1.64467695  0.74488245  0.46646839  1.77399151  0.45890799]","[ -5.09311105   8.33201466  -3.75104267  -3.04194591  -0.64113179
   2.89537799 -10.79345     -7.43820451  10.03372402   1.69702046
   2.17467478   2.30366752]","[ 0.00611639  1.76925622  0.28492069 -0.2607167   1.52174693  0.36614878
 -0.99116785  1.64702143  0.73712808  0.49207552  1.78966237  0.47966527]",23.290019406000056,35.77116491179913
[0.3793733 0.3821001],0.43500000000000005,0.5096952908587258,0.7160664819944599,0.9529085872576177,0.5983379501385041,0.775623268698061,0.9736842105263158,"[ 0.30299879 -0.33457373  0.05448348  1.57443437 -0.1003449   1.4832325
  1.71859114  2.53470797 -1.44679952  0.44662741 -0.49164146  0.18510108]","[ 0.11394147  1.4919923   0.36222651  0.55684458  1.40108919  0.57349753
 -0.38144081  1.45970483  0.36448517  0.4496081   1.65679559  0.4941102 ]","[-0.66805084  0.13050829 -1.2654192   3.16222987 -1.62053629  2.88372898
  5.37946061  7.55616867 -5.48195323  0.04874119 -4.39425507 -0.83081199]","[ 0.11154704  1.49715946  0.355106    0.53344115  1.41571733  0.54871209
 -0.38374298  1.45327536  0.3634523   0.43243616  1.64331469  0.47364625]",15.564852816999974,24.820986569859087
[0.37756623 0.44214259],0.43500000000000005,0.4947839046199702,0.6795827123695977,0.9478390461997019,0.45454545454545453,0.6348733233979136,0.9269746646795827,"[ 0.94758336 -0.79095441 -1.17521596 -0.73531165 -1.00135621 -0.6604587
 -1.68060163  0.78894512  0.15542105 -0.46642653  0.36560601  0.48764976]","[-0.43424843  1.53237796  0.62055568  0.54615254  1.67171883  0.57388871
 -0.60564554  1.8         0.37106406 -0.30302435  1.5703551   0.63103956]","[ 0.65308882 -5.01892817 -1.87077192 -2.71468959 -2.46624363 -2.75132572
 -8.25836268 15.46077456  1.32153258 -2.45567017  0.22063825  2.56375111]","[-0.44695359  1.52590336  0.63817697  0.54298437  1.6752564   0.567699
 -0.60887415  1.8         0.3722137  -0.33507729  1.55281741  0.70805062]",22.732007235000083,34.40611411444843
[0.47577618 0.14330777],0.14200000000000002,0.5176151761517616,0.7046070460704607,0.9512195121951219,0.55420054200542,0.7181571815718157,0.959349593495935,"[ 1.41318705  0.75314138  1.24291405 -1.16114983 -0.16136514 -1.29322887
  2.94210522  0.88193466 -3.18678828  0.37248809  0.35232613 -0.43553321]","[ 0.37205693  1.69140075  0.56451914  0.83640421  1.66535573  0.60833972
 -0.74002855  1.51526502  0.33567917 -0.35478575  1.74964425  0.48368239]","[ 3.53198592  2.09447086  3.15342556 -3.1891392  -1.06899356 -3.81819887
  6.24383223  0.78768772 -6.92406793  1.03507737  1.48025053 -1.21531484]","[ 0.3699104   1.6912747   0.56114122  0.8320438   1.66156979  0.60167512
 -0.74546252  1.51296985  0.33889142 -0.35364887  1.75900209  0.48234551]",22.80245981799999,34.94890368916094
[0.40979056 0.15052998],0.14200000000000002,0.47398843930635837,0.6676300578034682,0.9407514450867052,0.5606936416184971,0.7427745664739884,0.9552023121387283,"[-0.78970608  0.62744492 -1.00815119  1.86235927 -1.64751268  1.57732044
 -1.00785416 -2.4012231   0.73191539 -2.23223814  0.03418397  0.29513255]","[ 0.26070408  1.53352324  0.2621067   0.42904944  1.52585308  0.55791759
 -0.45549208  1.4779448   0.4103681  -0.4058833   1.52494796  0.74886858]","[-2.51197365  4.11594249 -2.79427158  4.2417762  -4.85355464  3.78111092
 -3.13585335 -8.18400864  1.89386866  0.76625689  3.04810296 -0.36985333]","[ 0.26039879  1.53534169  0.26205361  0.46263711  1.49872679  0.60023974
 -0.46052854  1.46614144  0.41028934 -0.32319254  1.58088763  0.59386765]",23.345822004999945,36.0649670958519
[0.04061699 0.8429328 ],0.09099999999999997,0.47889374090247455,0.6754002911208151,0.9548762736535662,0.8049490538573508,0.9082969432314411,0.9912663755458515,"[-0.21681125  0.454812    0.15617636 -1.65283219  0.60656112  1.59022067
  0.68326709  0.39684788 -0.65887446 -1.6398584  -0.29216051 -1.46048328]","[-0.34903949  1.4553787   0.58861408 -0.41744607  1.60935102  0.55272267
 -0.34287375  1.45583271  0.58244428  0.09592733  1.63886259  0.42281725]","[-0.65786037  0.16998788  0.53269762 -1.89541643  0.72662218  1.85661079
 -0.21334947 -0.10927707  0.07672318 -4.22347842 -2.23710015 -4.1800431 ]","[-0.3552784   1.44987291  0.59806035 -0.42476101  1.61092644  0.56118945
 -0.38889806  1.40246053  0.64866255  0.08621286  1.5791318   0.35266719]",22.663938271000006,35.313768826425076
[0.17470805 0.31022246],0.08300000000000007,0.4809741248097412,0.6773211567732116,0.9497716894977168,0.4992389649923896,0.7199391171993912,0.9162861491628614,"[ 1.43149402 -1.3641667  -1.29788241 -0.00403791  0.56365302  0.24747335
  1.16840893 -0.27063524 -0.80237452  0.53987248  0.29736398  0.73908287]","[-0.47672696  1.78791456  0.44836815  0.14995571  1.7096896   0.35105145
  0.03496173  1.40308022  0.25000006  0.79580865  1.57316159  0.54064906]","[ 3.21646155e+00 -3.89016761e+00 -2.79451792e+00  9.16631920e-01
  2.30046543e+00  1.55715021e+00  3.73162241e+00 -7.93214862e+00
  6.77429147e-03  3.94362384e+00  8.18115594e-01  4.56958127e+00]","[-0.4788338   1.78691301  0.45122941  0.15466853  1.72129915  0.36419499
  0.03789852  1.40087554  0.28387197  0.85154886  1.57424507  0.58497043]",26.86285560700003,41.36116266157478
[0.0638116  0.51154678],0.10399999999999998,0.504950495049505,0.6718528995756718,0.958981612446959,0.4752475247524752,0.7072135785007072,0.9688826025459689,"[-0.41246818  0.44065849  0.43171947 -0.02294025 -0.05751732 -0.08430609
  0.10510708 -0.04900967  0.03501579 -0.01220837 -0.80218375  0.01978717]","[-0.62264953  1.70946432  0.72688067  0.6888704   1.74580224  0.62709614
 -0.0881699   1.65806741  0.40613903 -0.6312607   1.7269296   0.74079738]","[-0.27814959  0.26599473  0.3062844  -0.10533588  0.0905109   0.03232209
  0.98911877  0.23946731 -0.44851328  1.07074558 -3.13187172 -1.02578192]","[-0.61825859  1.70517786  0.7219536   0.68658063  1.74901653  0.63202982
 -0.07956939  1.66871434  0.37546163 -0.58738107  1.7000917   0.68234884]",26.6479082190001,41.40046826656908
[0.45071261 0.09888969],0.16200000000000003,0.5136298421807748,0.6872309899569584,0.9483500717360115,0.5322812051649928,0.7503586800573888,0.9727403156384505,"[ 1.27188476 -0.4714974   0.77285085 -0.17196492 -0.25283186 -0.26811737
  1.43969365 -0.53058964 -1.12416431  0.59650767 -0.19964162  0.93380104]","[ 0.15471647  1.60344164  0.33095006 -0.39202882  1.62118532  0.39050097
 -0.40181326  1.70200931  0.40295556  0.82414193  1.40000073  0.49243363]","[ 2.84074063 -0.22386179  1.39818927 -0.08238808 -0.06539299 -0.57110435
  2.79790658 -1.35335747 -2.22935801  0.09314868 -0.02635959  0.87201258]","[ 0.154723    1.60581383  0.32918192 -0.39057041  1.62325942  0.38949252
 -0.40442873  1.70087623  0.40610693  0.81221561  1.41219075  0.48906118]",22.531373011999904,34.92641018331051
[0.51832706 0.11360344],0.15100000000000002,0.5262430939226519,0.712707182320442,0.9544198895027625,0.5234806629834254,0.712707182320442,0.9765193370165746,"[-1.39358058 -0.06165136 -1.59636243 -0.17877611 -1.09819532 -0.49839995
 -0.1936582  -0.10073434 -0.43309489 -1.27001756 -0.74970166 -1.69766987]","[0.18582794 1.51675812 0.5810806  0.54325598 1.4        0.70604374
 0.56504572 1.48469493 0.45670102 0.07658361 1.64482511 0.44785064]","[ -3.50205191  -0.45597079  -4.0779982    0.71812549 -23.7584765
  -0.76724917  -0.327475    -0.68226213  -0.99368959  -5.25781374
  -1.3975792   -7.94322923]","[0.1851613  1.51372893 0.5780398  0.55710116 1.4000324  0.72237813
 0.56657612 1.48241845 0.45755055 0.07447414 1.68236403 0.40155231]",26.702858022999862,40.811651901341975
[0.26296226 0.20021432],0.14200000000000002,0.5007215007215007,0.6753246753246753,0.9408369408369408,0.4603174603174603,0.6190476190476191,0.937950937950938,"[ 0.62210227 -0.70602175  0.90054762 -0.10535139  0.69595067 -0.67862604
 -2.20758629 -3.19627192 -1.81604479  0.14107105 -0.04138705 -0.04979817]","[ 0.40979359  1.67281387  0.50111971 -0.32084579  1.69190651  0.30709632
  0.33890195  1.69846058  0.51140534  0.20958846  1.40482516  0.47976761]","[ 4.09812311 -0.16740253  4.90608324  1.01211967  0.19320867 -3.36127746
  1.18238869 -1.45424556  1.79451098  0.82206171  0.30625631  0.33783694]","[ 0.42151611  1.67744017  0.51745721 -0.31708785  1.68770782  0.3026511
  0.44210541  1.76091841  0.68646438  0.21498528  1.42339061  0.49619249]",23.737850740999875,37.14179914165288
[0.44235974 0.09918676],0.15199999999999997,0.4697986577181208,0.7114093959731543,0.9614093959731543,0.5184563758389261,0.714765100671141,0.9580536912751678,"[-1.28372262 -0.05434443 -1.55724998  0.22923354 -0.42792743 -0.07675042
 -0.74123548 -1.13481301 -0.12134649  1.74183816  0.55245379 -1.50882485]","[ 0.2356679   1.50688697  0.41572693  0.44256773  1.49505161  0.39988241
  0.09379159  1.52195982  0.25000024 -0.24373029  1.60172784  0.42986076]","[-1.87214854 -2.15390325 -2.71331466  0.14078863 -0.32219669 -0.75655077
 -0.11409939 -4.18726573  0.4327127   5.50474057  2.8564615  -5.0165394 ]","[ 0.23744269  1.49760777  0.41808893  0.4397512   1.49825065  0.39440058
  0.0965312   1.50376001  0.25945319 -0.22784288  1.62282276  0.39914953]",24.302702256999964,37.76985443290323
[0.27486525 0.28869563],0.11699999999999999,0.4857997010463378,0.6875934230194319,0.9656203288490284,0.5082212257100149,0.7174887892376681,0.9775784753363229,"[-0.22490328 -0.48424787  0.10774769  6.55182978 -0.07850305  0.48351221
 -2.16763992 -0.72226989  0.06982906  0.10581296  0.31532444  0.3140854 ]","[-0.11313016  1.40725528  0.53471155  0.23028768  1.70029675  0.74999945
 -0.43230863  1.51275386  0.74999999 -0.92832813  1.43519235  0.74999998]","[ 2.32457177 -2.36538497 -3.36759318  3.23520137  1.01483405  2.91573774
  0.5673458  -3.71822558 -1.39032015  1.67496979  1.03773644  0.38269412]","[-0.10301233  1.41789032  0.47914675  0.23151182  1.74230431  0.71648045
 -0.40185526  1.48796147  0.69018034 -0.90052543  1.43724343  0.73672566]",24.307328732000087,37.11487073171884
[0.40999321 0.38530684],0.46699999999999997,0.48241912798874825,0.6722925457102672,0.9535864978902954,0.47960618846694797,0.6624472573839663,0.9254571026722925,"[-0.11091228 -0.36966195 -0.00540265  1.79657086 -0.54047765  0.67161506
 -2.34031209 -1.65980605  1.75024679  0.60110256  0.29750155  0.11488132]","[ 0.49779369  1.77632076  0.6601701   0.37446719  1.75429705  0.29982762
 -0.19457491  1.43938152  0.31224783  0.12442894  1.41797582  0.29264541]","[-0.95636928 -1.84515941 -0.54842686  5.80599744 -2.83480466  1.59457594
 -9.05328306 -5.90610302  6.987149    1.54294878  2.86678328 -0.41217675]","[ 0.49420201  1.77441069  0.6551612   0.37207784  1.75296905  0.29770488
 -0.19379993  1.44398691  0.31159603  0.12102373  1.42956294  0.28560667]",22.714445926999815,35.841337719000876
[0.42901899 0.15849263],0.10599999999999993,0.511177347242921,0.6825633383010432,0.940387481371088,0.4918032786885246,0.6855439642324889,0.9523099850968704,"[ 1.74717233  1.27734689 -1.98911671  0.25618377 -0.40712909 -0.28801417
  1.98192694  1.77150428  1.12376014 -0.46502925 -2.1012714  -0.36095933]","[-0.3775896   1.4522078   0.3487147  -0.4700309   1.77079598  0.69692013
  0.42107946  1.63274352  0.29510992  0.28373111  1.62506278  0.3913439 ]","[ 4.4045201   1.88177397 -5.24282065  1.59490644 -1.3150676  -1.83968563
  4.16356853  5.29257129  1.45577089 -1.78050276 -6.95452303 -1.30130298]","[-0.37765679  1.45001688  0.34871917 -0.4523308   1.76319993  0.66666229
  0.41770326  1.63316056  0.29115269  0.2800106   1.6147067   0.38812102]",19.931989308000084,31.412846527062356
[0.38271507 0.43562383],0.43500000000000005,0.5308641975308642,0.6975308641975309,0.9320987654320988,0.5154320987654321,0.7021604938271605,0.9660493827160493,"[-0.2011684  -2.62640239 -0.4229214  -1.40850681 -0.07340273  0.29449119
 -1.36511976  0.62398391 -1.09340914  0.54484836 -1.54499178 -0.68161287]","[-0.41790336  1.59970259  0.26381326 -0.14301585  1.49597932  0.7499998
  0.14596297  1.62913981  0.28646149 -0.0240712   1.50437388  0.28280127]","[  1.58475896 -11.94992266  -3.93932676  -6.70614888  -8.95206567
   4.01181356  -1.0708593    5.33351956  -0.46875318   0.44598407
  -7.60046222  -3.26998139]","[-0.41651349  1.59937741  0.26264292 -0.14603432  1.4023759   0.74983119
  0.15339343  1.64121702  0.3037991  -0.02786088  1.45037392  0.31305608]",18.296665501000007,29.304410406388342
[0.45912445 0.15615067],0.132,0.4884393063583815,0.6864161849710982,0.934971098265896,0.5606936416184971,0.7355491329479769,0.953757225433526,"[-1.91919454 -1.07229254 -1.88222644  0.51673502  0.27738326  0.26509505
 -1.20927915  0.80666663  1.45568845  1.01409755  0.84504919  0.90117372]","[ 0.50662189  1.54930074  0.53320209  0.07802168  1.66520826  0.58788355
 -0.31872351  1.53246803  0.33235767  0.43828629  1.66114608  0.37591841]","[-2.79532058 -3.59375878 -2.7192528   1.21595461  1.56479913  0.64204753
 -2.1167904   1.43645742  2.73063401  2.4748407   3.66862988  1.81314976]","[ 0.5170553   1.54763742  0.5463105   0.08114992  1.75791937  0.56921834
 -0.31430635  1.52967966  0.32561611  0.43832087  1.66767453  0.37221223]",22.92218110499971,38.71713602542877
[0.32416809 0.13395304],0.14200000000000002,0.5174418604651163,0.6933139534883721,0.9578488372093024,0.502906976744186,0.6613372093023255,0.934593023255814,"[-2.87225392 -1.03349781  0.29154378  0.13957678  1.94550443  0.15926098
  0.60021672  0.5162851   1.08550564  0.78911915  0.5834208   0.38189093]","[-0.12839398  1.53737169  0.74999928  0.53325238  1.44369141  0.33565887
  0.27641956  1.79999998  0.42460361  0.58725641  1.44345895  0.46067137]","[-3.28998169 -1.60130889  0.65062418  1.64809031  2.28227543  0.95723343
  0.00331028  1.83239052  0.76200805  3.18235579 -0.79816617  2.11846904]","[-0.12841535  1.56049334  0.74852645  0.54037309  1.43791244  0.33778153
  0.2690398   1.79655519  0.41146094  0.62068907  1.41933617  0.48163399]",18.86035057800018,29.632012706249952
[0.35734679 0.40957526],0.43500000000000005,0.5179640718562875,0.6931137724550899,0.9491017964071856,0.5479041916167665,0.7395209580838323,0.9940119760479041,"[-0.13071668  0.15865371  0.24346513 -1.24290214  0.05415362 -1.23702896
  0.14748817 -0.39223742 -0.27337133 -1.66802876 -0.31162028  1.46228543]","[-0.792004    1.56372426  0.57668061  0.34078628  1.51492559  0.49328688
 -0.36334214  1.44354043  0.57435775 -0.3283098   1.66011231  0.30913486]","[-0.78645477  0.84571477  1.17411907 -2.44114383 -0.16088709 -2.61576065
  2.16268233 -0.24895359 -2.77769148 -3.66891927 -2.04357258  3.12570327]","[-0.79365344  1.56404623  0.57799357  0.34926669  1.51297145  0.50613034
 -0.34386808  1.4565601   0.53938805 -0.32095754  1.65824035  0.30082229]",17.927015307000147,29.425487897358835
[0.35578428 0.38139408],0.45199999999999996,0.5233236151603499,0.6924198250728864,0.9489795918367347,0.6064139941690962,0.826530612244898,0.9941690962099126,"[ 0.24466167 -0.05624283  0.21314719 -1.19505987  0.38092095  0.98783944
  0.6354008  -1.20177441  0.37604199 -0.61302017  1.36950632  0.26154853]","[ 0.25810965  1.46891958  0.70710571 -0.08391138  1.51191099  0.36975573
  0.62080205  1.59507915  0.40318179 -0.57082754  1.74289351  0.43728602]","[-1.40160974  1.9815914  -1.56577252 -4.21833833  1.17347941  3.4992542
  2.68153813 -2.9365032   1.64962401 -3.069135    5.22572552  1.87980359]","[ 0.23931982  1.4885081   0.65310312 -0.08713128  1.51213786  0.38186332
  0.62365457  1.59790909  0.40453315 -0.58169237  1.74526786  0.44568853]",20.59789098400006,35.5780054628849
[0.56291721 0.1164576 ],0.131,0.4938837920489297,0.6697247706422018,0.9525993883792049,0.5168195718654435,0.6850152905198776,0.9113149847094801,"[-0.48981606 -1.57824936  1.23191776  0.59350881 -0.80059269 -0.56572244
 -0.19162014  0.41913143  0.18717316  0.24051613 -0.51077325  0.08919906]","[-0.27154339  1.59276399  0.26049947 -0.0338483   1.5925312   0.420848
 -0.14790963  1.72545496  0.58212554  0.36097467  1.72249326  0.37690442]","[ -5.69929203  -5.76612556   9.97590971   4.10495846   0.19576434
  -3.75223807 -10.38493546   1.9842303    0.57053602   1.56048227
  -2.34076649   1.36328586]","[-0.27548723  1.59153096  0.26729934 -0.02594172  1.69745056  0.30749648
 -0.18058562  1.78016484  0.7499964   0.37338389  1.71301044  0.3928852 ]",25.074753772999884,42.21408126410097
[0.31763908 0.14744441],0.10199999999999998,0.5047169811320755,0.710691823899371,0.9465408805031447,0.5550314465408805,0.7641509433962265,0.9795597484276729,"[ 0.29306444 -0.72648483  0.05167482  1.25882153  0.7935677  -1.59348038
  1.72918656  0.49783927  0.13522085  0.1235057   0.40639348 -0.11329823]","[ 0.03308761  1.50218776  0.49485934 -0.38244851  1.56569105  0.45849982
  0.08745378  1.7999996   0.74998974 -0.71389799  1.67275419  0.70974536]","[-1.28396183 -0.10365914 -2.26318621  2.77785464  1.48259588 -3.60690904
 -0.78983678  4.93298017 -1.42258576  1.13816003 -0.15607258 -1.38326035]","[ 0.02687336  1.56408903  0.3921174  -0.37727705  1.56364642  0.4505364
  0.06232708  1.7999996   0.53921796 -0.6707064   1.64754869  0.66337814]",16.83916096599978,29.738261787220836
[0.38699915 0.43361028],0.31599999999999995,0.49019607843137253,0.6802413273001509,0.9487179487179487,0.530920060331825,0.693815987933635,0.9381598793363499,"[-1.52540273  0.98401091  1.13817449  0.04651815  0.08761005 -0.09398405
 -1.86423993 -1.07451134 -1.87144959 -0.97923165 -0.11994159 -0.15286411]","[-0.3564258   1.72534755  0.33299838  0.27048085  1.45820683  0.35905678
  0.51318596  1.53580257  0.55828481  0.04129393  1.4         0.25426354]","[-5.71860932  3.42941204  3.76618835 -0.77215013  0.15498297 -1.03133275
 -6.26049215 -4.53019492 -6.12610703 -7.88104507 -8.70959291 -4.14326608]","[-0.35682842  1.72516851  0.33237787  0.26791777  1.45762058  0.35656747
  0.5148202   1.53303603  0.56390708  0.03943222  1.40000001  0.25000005]",18.532737201000145,31.278305826708674
[0.36957046 0.37371434],0.482,0.4887640449438202,0.6867977528089888,0.9550561797752809,0.5351123595505618,0.7794943820224719,0.9845505617977528,"[-0.14206934 -0.01981529  0.01033989  0.43556292  0.94900097 -0.44224682
 -0.08537543 -0.00843054  0.04003469  0.04624789  0.15883822 -0.62338682]","[-0.41789887  1.78077243  0.30497705 -0.18651128  1.54922491  0.60985574
  0.08986188  1.55029452  0.48192054 -0.6992759   1.46184225  0.40810153]","[-0.23189172  0.74844667  0.29680092  1.73925252  5.10214115 -1.2125525
  0.28515412 -0.59287066  0.19734594  2.14193281  1.76559184 -3.37009786]","[-0.41764757  1.78138105  0.30518154 -0.17962825  1.58506991  0.60828058
  0.09408652  1.53886561  0.48453872 -0.68531639  1.46592804  0.40295308]",24.55665458400017,38.58053554967046
[0.11739066 0.35486024],0.14200000000000002,0.48743016759776536,0.6857541899441341,0.9497206703910615,0.4972067039106145,0.7094972067039106,0.9804469273743017,"[-0.83063484 -1.13374592 -0.77260396  9.22888151  2.06638391  1.64094796
  0.56511192  0.6285082   0.2058181   1.63569519  0.02452319  2.20811626]","[0.2521821  1.69556471 0.63129492 0.32132652 1.70180475 0.74999775
 0.40942102 1.62267804 0.34070568 0.27835522 1.51910011 0.36329177]","[-1.99929812 -3.31120148 -1.72126647 20.83975224  5.53459268  3.70334208
  1.46718795  1.42742555  1.50139808  3.22888588  1.51792279  5.62612885]","[0.25133299 1.69051223 0.63282984 0.32124455 1.73368983 0.74999913
 0.41033323 1.62236776 0.34574795 0.27223712 1.5287495  0.35995395]",20.46953707700004,31.818520897068083
[0.36058783 0.37862507],0.46699999999999997,0.4905149051490515,0.6666666666666666,0.943089430894309,0.4932249322493225,0.6788617886178862,0.9701897018970189,"[-0.58983774  0.6563147   0.85410083 -0.30448049  0.35080396  0.12821609
  0.69323482  0.17591464  0.66391074  0.69998361 -0.32586696  0.71417142]","[-0.46039709  1.78880793  0.53069917 -0.49949345  1.65418625  0.4843607
  0.19207428  1.79160073  0.56757352  0.55466302  1.47395628  0.61561826]","[-1.75284344  0.78736991  3.006744   -2.43714738  2.78672471  1.64910396
  1.12408991  1.62349264  0.57650866  0.56279212 -0.0152121   0.80860497]","[-0.4594589   1.78347535  0.53109167 -0.51258287  1.66132377  0.49561807
  0.1683826   1.77367691  0.49070883  0.5128745   1.4881239   0.57124122]",25.835192608999932,40.96508374623954
[0.04153194 0.44626554],0.194,0.49847560975609756,0.6829268292682927,0.9466463414634146,0.8170731707317073,0.9070121951219512,0.9847560975609756,"[-1.3104657  -0.39053756  1.28909683 -0.84959483 -0.1952672   0.3796392
 -1.28868307  1.83613748  0.98280469 -2.6286523   0.11076022 -8.27387555]","[-0.44199365  1.48214082  0.71857364 -0.27328609  1.4         0.62281441
 -0.26251077  1.6613919   0.26980376 -0.00921865  1.59162584  0.25000001]","[-11.0111827   -2.6998747   13.4143616   -3.8550565   -0.14209045
   3.38416164  -0.13803229   1.07057091   0.67893802  -4.16911177
   1.13262896 -10.20623377]","[-0.46008855  1.44805302  0.74807006 -0.31817621  1.40361676  0.73183195
 -0.25411159  1.65410413  0.26556597 -0.01472602  1.67999551  0.26334826]",24.330053786000008,38.39953095000237
[0.24794834 0.1877714 ],0.10699999999999998,0.4693572496263079,0.6382660687593423,0.929745889387145,0.547085201793722,0.7010463378176383,0.9641255605381166,"[-0.25759208  0.99974912  0.16948195 -1.32605437  0.46620372 -1.42689305
 -0.55927686  0.25807223  0.56038834  0.00755923 -0.10970911 -0.42367823]","[-0.24452365  1.64985984  0.52636743  0.1233571   1.47175933  0.32233849
 -0.47025942  1.67291697  0.31863854 -0.05248962  1.74071878  0.60908045]","[-2.27666849  2.6512242   2.14467427 -2.41291911  2.13918102 -3.34625771
 -1.82387033  0.38722327  2.39315203  0.30164046  0.07969607 -0.67977015]","[-0.25567494  1.65245416  0.55402645  0.12633108  1.48015181  0.32725903
 -0.47281189  1.67236435  0.32273656 -0.04860538  1.79999994  0.62668921]",18.728559182000026,30.828559334389865
[0.31754677 0.20834018],0.09099999999999997,0.4952120383036936,0.667578659370725,0.960328317373461,0.5800273597811217,0.8030095759233926,0.9671682626538988,"[ 0.21988929  0.91370836  0.0764296   0.99613453 -0.19875151 -0.91302665
  0.48421711 -0.0315102  -0.33951969  0.01186465 -0.08805218  0.05119639]","[ 0.67373307  1.48744584  0.58467318 -0.55336479  1.66316527  0.45416821
 -0.82535274  1.41777942  0.59198206  0.2106814   1.4         0.72126822]","[ -9.02316507   3.91557421  -9.48362634  -1.83672411   3.52213787
   1.34953678  -6.89124888 -17.12983829   6.93193429  -3.52787482
  -0.2538888   -3.45059202]","[ 0.64181633  1.48740863  0.55510754 -0.58014649  1.67877834  0.47493564
 -0.97517989  1.40035839  0.70718581  0.17184674  1.40514405  0.58315214]",20.1107850100002,32.531022598966956
[0.08250362 1.07141372],0.31599999999999995,0.5006675567423231,0.6742323097463284,0.9465954606141522,0.4032042723631509,0.5927903871829105,0.8931909212283045,"[-0.68712572  0.13842613  0.84875508 -0.47739683  0.6348261   0.38502041
 -0.22423632  0.79781267 -0.69740128 -1.1014204  -0.74861056  0.01480183]","[-0.37035274  1.41006801  0.72781476 -0.37185986  1.74363036  0.39218448
 -0.29563518  1.8         0.31653234 -0.01890748  1.40004202  0.7487397 ]","[-3.40833735 -1.68992332  3.90591441 -0.20488419  1.61808385  0.63451297
  2.05782186 13.84418512 -4.45560449 -2.2034462  -0.80801884  0.01846836]","[-0.3644796   1.40000017  0.71753191 -0.36711017  1.74266979  0.38993711
 -0.28914192  1.8         0.31043656 -0.01314371  1.40000008  0.74942498]",21.547815536000144,32.32508976012468
[0.34068636 0.40906116],0.45199999999999996,0.49558823529411766,0.6926470588235294,0.9588235294117647,0.5602941176470588,0.7514705882352941,0.961764705882353,"[-1.52198135  0.14325619  1.20135988 -0.85480752 -0.35355991  0.78450564
 -0.05935595 -0.37910875 -0.14287166  0.49795911  0.26060294  0.07027963]","[-0.15361518  1.49875481  0.26450197 -0.6901878   1.60392135  0.66396649
  0.90910319  1.55007762  0.3899233   0.71675588  1.70813473  0.74999999]","[-4.18290057  1.18183408  3.1389028  -3.87591861  1.01957031  3.90632392
  2.34791734 -0.61598104  1.86073063  1.7254885  -0.53428144  0.83086846]","[-0.15279909  1.49945182  0.26257169 -0.70731791  1.61904683  0.68476261
  0.92085284  1.55098043  0.39546353  0.71562758  1.69002496  0.74999974]",28.966120953999962,45.19086149893701
[0.3767619  0.40015438],0.396,0.48854961832061067,0.6793893129770993,0.9465648854961832,0.5206106870229008,0.6854961832061068,0.9511450381679389,"[ 0.06796829 -0.99308961  0.10814183  0.05591885 -0.1049816  -0.00271923
  0.42076393  0.86235545  0.61923813  1.58535488  0.31410396  1.30745483]","[ 0.06333916  1.52492193  0.56057873  0.56168674  1.42906877  0.25000089
 -0.03550674  1.68123191  0.74997839  0.2326161   1.79999993  0.56065877]","[-3.31922162 -0.5584289  -3.60985905 -0.12935266  1.36262522 -0.4530788
  0.8538639   0.36234242  0.34568007  9.30157164 32.57261008  6.95804496]","[ 0.05869691  1.53858238  0.50549375  0.56141994  1.43041914  0.2500341
 -0.02954897  1.56039285  0.72482496  0.22483734  1.7998996   0.53151894]",22.7572034789996,35.519943322986364
